Name	Length	EffectiveLength	TPM	NumReads
ENST00000400929.6	1057	806.005	4.372538	96.716
ENST00000360466.6	1047	796.005	0.337187	7.366
ENST00000400930.8	1021	770.005	0.687432	14.526
ENST00000435198.5	1056	805.005	0.295019	6.517
ENST00000509720.5	472	228.570	0.000000	0.000
ENST00000422076.5	643	392.980	0.874110	9.427
ENST00000502382.1	530	282.935	0.000000	0.000
ENST00000488418.2	750	499.219	0.583943	8.000
ENST00000379116.10	3050	2799.005	0.000000	0.000
ENST00000338555.6	3475	3224.005	0.000000	0.000
ENST00000400928.7	2731	2480.005	0.052680	3.585
ENST00000470022.1	645	394.952	0.000000	0.000
ENST00000325425.12	2679	2428.005	0.059215	3.946
ENST00000379099.3	923	672.019	0.296559	5.469
ENST00000354700.10	3793	3542.005	3.763468	365.819
ENST00000353662.4	2280	2029.005	0.000000	0.000
ENST00000379031.10	1257	1006.005	3.061079	84.509
ENST00000467712.1	877	626.033	0.000000	0.000
ENST00000540437.5	2629	2378.005	0.091707	5.985
ENST00000545578.5	2263	2012.005	0.000000	0.000
ENST00000620829.4	1862	1611.005	0.000000	0.000
ENST00000618806.4	1523	1272.005	0.000000	0.000
ENST00000435064.5	2148	1897.005	17.750391	924.070
ENST00000411962.5	1832	1581.005	0.000000	0.000
ENST00000421495.6	1868	1617.005	0.488752	21.688
ENST00000419704.5	1798	1547.005	0.000000	0.000
ENST00000450926.6	1839	1588.005	0.000000	0.000
ENST00000434694.6	1056	805.005	0.000000	0.000
ENST00000526332.5	579	330.159	0.000000	0.000
ENST00000527719.5	750	499.219	0.118294	1.621
ENST00000530031.5	800	549.097	0.000000	0.000
ENST00000429572.5	1104	853.005	0.520751	12.190
ENST00000534345.5	485	240.560	0.000000	0.000
ENST00000498476.6	554	305.929	0.000000	0.000
ENST00000343938.9	2154	1903.005	10.254656	535.537
ENST00000488011.1	783	532.132	0.197435	2.883
ENST00000339381.6	3475	3224.005	0.033908	3.000
ENST00000378891.9	2926	2675.005	6.537886	479.944
ENST00000378888.10	3305	3054.005	2.286373	191.622
ENST00000610709.2	2268	2017.005	0.000000	0.000
ENST00000632445.1	785	534.129	0.333174	4.884
ENST00000631679.1	778	527.139	1.555444	22.501
ENST00000342753.8	2231	1980.005	0.000000	0.000
ENST00000309212.10	2273	2022.005	0.000000	0.000
ENST00000445648.5	2001	1750.005	0.000000	0.000
ENST00000477278.3	2728	2477.005	0.000000	0.000
ENST00000338370.7	1072	821.005	4.360900	98.254
ENST00000338338.9	1047	796.005	19.777712	432.036
ENST00000321751.9	798	547.100	7.994647	120.031
ENST00000378853.3	875	624.034	34.683881	593.970
ENST00000400809.8	3112	2861.005	4.435211	348.226
ENST00000408952.8	1857	1606.005	0.000000	0.000
ENST00000408918.8	1186	935.005	9.922500	254.603
ENST00000497013.1	548	300.149	0.000000	0.000
ENST00000344843.12	700	449.447	74.681271	921.124
ENST00000492508.1	588	338.933	1.961857	18.248
ENST00000482352.1	1049	798.005	1.481727	32.449
ENST00000520296.5	1632	1381.005	0.026386	1.000
ENST00000427211.3	1976	1725.005	0.000000	0.000
ENST00000537107.5	2190	1939.005	0.000000	0.000
ENST00000454272.2	1506	1255.005	0.000000	0.000
ENST00000442470.1	876	625.034	0.000000	0.000
ENST00000378821.3	492	247.078	0.000000	0.000
ENST00000495558.1	819	568.071	0.128292	2.000
ENST00000338660.5	2147	1896.005	0.115314	6.000
ENST00000476993.2	4492	4241.005	0.000000	0.000
ENST00000471398.1	458	215.794	0.000000	0.000
ENST00000378785.7	3864	3613.005	0.010110	1.002
ENST00000475091.2	525	278.174	0.000000	0.000
ENST00000673477.1	4098	3847.005	0.630748	66.590
ENST00000308647.8	2114	1863.005	3.534931	180.727
ENST00000378756.8	2481	2230.005	7.147116	437.386
ENST00000378755.9	2612	2361.005	0.000000	0.000
ENST00000536055.6	2330	2079.005	0.000000	0.000
ENST00000400830.4	830	579.063	0.000000	0.000
ENST00000378733.9	1381	1130.005	0.000000	0.000
ENST00000425828.1	717	466.353	0.000000	0.000
ENST00000624426.1	796	545.105	0.133697	2.000
ENST00000291386.4	1284	1033.005	88.000845	2494.697
ENST00000359060.5	4176	3925.005	1.300476	140.078
ENST00000422725.4	2124	1873.005	3.521365	181.000
ENST00000520777.5	3321	3070.005	0.000000	0.000
ENST00000355826.9	3290	3039.005	1.208158	100.759
ENST00000518681.5	3116	2865.005	0.000000	0.000
ENST00000505820.6	3305	3054.005	0.281188	23.566
ENST00000378712.5	2890	2639.005	0.000000	0.000
ENST00000510793.5	889	638.029	0.077609	1.359
ENST00000504599.5	3311	3060.005	0.000000	0.000
ENST00000503789.5	576	327.251	0.000000	0.000
ENST00000378708.5	3012	2761.005	0.000000	0.000
ENST00000514234.5	2562	2311.005	0.000000	0.000
ENST00000483015.1	1058	807.005	0.390504	8.648
ENST00000472264.1	556	307.856	0.118365	1.000
ENST00000356026.10	1248	997.005	0.000000	0.000
ENST00000378675.7	1309	1058.005	0.134802	3.914
ENST00000479814.5	903	652.023	0.000000	0.000
ENST00000435358.5	750	499.219	0.000000	0.000
ENST00000503792.1	799	548.098	0.000000	0.000
ENST00000341832.10	2998	2747.005	9.233602	696.080
ENST00000407249.7	2677	2426.005	6.943326	462.262
ENST00000340677.9	2534	2283.005	4.825911	302.353
ENST00000629289.2	2490	2239.005	0.000000	0.000
ENST00000626918.2	2457	2206.005	0.000000	0.000
ENST00000629312.2	2496	2245.005	0.000000	0.000
ENST00000614300.4	2156	1905.005	0.133345	6.971
ENST00000617444.5	6434	6183.005	2.761465	468.563
ENST00000611123.1	5948	5697.005	7.780930	1216.485
ENST00000404249.8	2984	2733.005	5.740410	430.538
ENST00000356200.7	2653	2402.005	1.229064	81.017
ENST00000378638.6	2429	2178.005	0.315301	18.846
ENST00000357760.6	2446	2195.005	0.258358	15.563
ENST00000358779.9	2419	2168.005	4.297567	255.689
ENST00000378633.5	2458	2207.005	1.058302	64.098
ENST00000479362.1	700	449.447	1.363819	16.821
ENST00000401096.2	450	208.574	2.096492	12.000
ENST00000355439.7	2156	1905.005	0.000000	0.000
ENST00000643905.1	6293	6042.005	0.912610	151.319
ENST00000341426.9	3235	2984.005	0.175172	14.345
ENST00000341991.7	3098	2847.005	99.516213	7775.184
ENST00000378625.5	3653	3402.005	25.000417	2334.053
ENST00000342348.9	1722	1471.005	8.344813	336.868
ENST00000469045.5	890	639.028	0.969209	16.997
ENST00000610897.4	3145	2894.005	12.519378	994.284
ENST00000615252.4	3048	2797.005	0.259672	19.932
ENST00000378609.9	3163	2912.005	181.247925	14484.174
ENST00000439272.6	602	352.629	4.341972	42.018
ENST00000434686.6	684	433.548	47.204963	561.634
ENST00000437146.1	423	184.514	0.000000	0.000
ENST00000378604.3	769	518.162	0.000000	0.000
ENST00000307786.8	670	419.669	0.000000	0.000
ENST00000378602.3	1118	867.005	0.042029	1.000
ENST00000310991.8	935	684.016	0.053273	1.000
ENST00000378598.4	483	238.696	0.000000	0.000
ENST00000416272.1	313	96.974	0.000000	0.000
ENST00000642590.1	3476	3225.005	0.000000	0.000
ENST00000493964.5	5247	4996.005	0.000000	0.000
ENST00000378590.4	441	200.489	0.000000	0.000
ENST00000638411.1	1282	1031.005	0.000000	0.000
ENST00000378585.7	1914	1663.005	0.000000	0.000
ENST00000640067.1	1632	1381.005	0.000000	0.000
ENST00000638771.1	1707	1456.005	0.000000	0.000
ENST00000640949.1	1684	1433.005	0.000000	0.000
ENST00000640030.1	1578	1327.005	0.000000	0.000
ENST00000640981.1	960	709.012	0.000000	0.000
ENST00000638763.1	504	258.346	0.000000	0.000
ENST00000638804.1	523	276.277	0.000000	0.000
ENST00000378567.8	2385	2134.005	0.061142	3.581
ENST00000468310.5	690	439.513	0.000000	0.000
ENST00000503297.1	468	224.894	0.000000	0.000
ENST00000400921.6	2294	2043.005	0.000000	0.000
ENST00000495347.5	698	447.457	0.000000	0.000
ENST00000461106.6	1916	1665.005	0.000000	0.000
ENST00000461465.5	480	235.928	0.000000	0.000
ENST00000470596.5	788	537.121	0.000000	0.000
ENST00000496325.5	563	314.637	0.000000	0.000
ENST00000482686.5	614	364.407	0.000000	0.000
ENST00000486681.5	966	715.012	0.000000	0.000
ENST00000470986.5	706	455.419	0.000000	0.000
ENST00000470511.5	567	318.514	0.000000	0.000
ENST00000471018.6	716	465.360	0.000000	0.000
ENST00000466352.5	564	315.607	0.000000	0.000
ENST00000497183.5	763	512.182	0.000000	0.000
ENST00000400919.7	1413	1162.005	0.425190	13.559
ENST00000400918.7	811	560.082	0.000000	0.000
ENST00000378543.2	569	320.450	0.000000	0.000
ENST00000378546.9	727	476.306	17.769204	232.264
ENST00000420515.1	1544	1293.005	1.539262	54.619
ENST00000378536.5	6083	5832.005	1.897398	303.672
ENST00000378531.8	1645	1394.005	0.000000	0.000
ENST00000378529.7	1500	1249.005	0.366047	12.547
ENST00000449373.2	4764	4513.005	0.041107	5.091
ENST00000494279.2	406	169.769	0.000000	0.000
ENST00000378513.7	3000	2749.005	1.312984	99.052
ENST00000378518.5	522	275.327	17.081140	129.061
ENST00000605895.6	3028	2777.005	10.846227	826.578
ENST00000306256.13	695	444.477	31.958246	389.817
ENST00000378512.5	1404	1153.005	29.968938	948.268
ENST00000443438.5	540	292.475	45.158789	362.460
ENST00000488353.2	2469	2218.005	3.865635	235.295
ENST00000288774.7	2871	2620.005	1.379096	99.157
ENST00000650293.1	2260	2009.005	0.000000	0.000
ENST00000447513.6	1997	1746.005	6.461221	309.591
ENST00000507596.5	1941	1690.005	0.000000	0.000
ENST00000508384.5	611	361.460	0.132972	1.319
ENST00000609981.5	568	319.481	0.000000	0.000
ENST00000449969.5	5450	5199.005	0.000000	0.000
ENST00000378486.8	4870	4619.005	0.000000	0.000
ENST00000419816.6	4837	4586.005	0.000000	0.000
ENST00000278878.6	3781	3530.005	0.000000	0.000
ENST00000378466.9	2641	2390.005	8.438621	553.476
ENST00000435556.8	2524	2273.005	0.000000	0.000
ENST00000651094.1	2346	2095.005	5.307316	305.133
ENST00000378453.4	1324	1073.005	0.033960	1.000
ENST00000426449.5	660	409.772	26.560376	298.679
ENST00000434817.5	834	583.060	14.321294	229.152
ENST00000435221.6	1225	974.005	4.675912	124.984
ENST00000451778.5	827	576.066	1.403885	22.194
ENST00000409119.5	896	645.026	1.669199	29.547
ENST00000355716.4	1707	1456.005	103.126616	4120.617
ENST00000482602.5	434	194.237	0.375206	2.000
ENST00000444521.6	2827	2576.005	0.066359	4.691
ENST00000378425.9	2665	2414.005	0.000000	0.000
ENST00000419916.7	2749	2498.005	4.856300	332.910
ENST00000378424.9	2765	2514.005	0.000000	0.000
ENST00000537325.6	1096	845.005	0.000000	0.000
ENST00000378427.6	2689	2438.005	5.260458	351.955
ENST00000465233.6	589	339.911	1.562305	14.573
ENST00000498083.2	464	221.249	0.000000	0.000
ENST00000471840.5	552	304.002	0.547368	4.567
ENST00000378412.8	2879	2628.005	0.053124	3.831
ENST00000502556.5	1943	1692.005	0.103974	4.828
ENST00000401095.8	8814	8563.005	0.055321	13.000
ENST00000637179.1	1775	1524.005	0.000000	0.000
ENST00000378404.4	1437	1186.005	0.000000	0.000
ENST00000511072.5	4282	4031.005	0.000000	0.000
ENST00000378391.6	5447	5196.005	0.000000	0.000
ENST00000270722.10	8698	8447.005	0.000000	0.000
ENST00000514189.5	4236	3985.005	0.000000	0.000
ENST00000463591.1	384	151.327	0.000000	0.000
ENST00000509860.1	3737	3486.005	0.000000	0.000
ENST00000378378.9	2822	2571.005	0.000000	0.000
ENST00000378373.5	2211	1960.005	0.018591	1.000
ENST00000378371.6	2219	1968.005	0.000000	0.000
ENST00000445297.5	836	585.059	0.000000	0.000
ENST00000418137.1	576	327.251	0.000000	0.000
ENST00000356575.9	7443	7192.005	0.807898	159.454
ENST00000294599.8	4501	4250.005	0.451475	52.657
ENST00000491842.1	743	492.245	0.000000	0.000
ENST00000378344.7	2401	2150.005	21.643269	1277.000
ENST00000344579.5	2189	1938.005	0.000000	0.000
ENST00000378322.7	1998	1747.005	2.881662	138.155
ENST00000270708.12	1692	1441.005	11.152129	441.013
ENST00000424367.5	940	689.016	0.846576	16.008
ENST00000465916.5	779	528.137	0.000000	0.000
ENST00000419924.2	603	353.610	0.000000	0.000
ENST00000378295.9	5192	4941.005	0.000000	0.000
ENST00000604074.5	4806	4555.005	0.000000	0.000
ENST00000354437.8	2140	1889.005	0.000000	0.000
ENST00000357733.7	4899	4648.005	0.000000	0.000
ENST00000346387.8	4854	4603.005	0.000000	0.000
ENST00000603362.5	1668	1417.005	0.000000	0.000
ENST00000604479.5	1623	1372.005	0.000000	0.000
ENST00000378285.5	2117	1866.005	0.000000	0.000
ENST00000378280.5	2062	1811.005	0.000000	0.000
ENST00000378288.8	5120	4869.005	0.000000	0.000
ENST00000378290.4	1831	1580.005	0.000000	0.000
ENST00000294600.7	2125	1874.005	0.000000	0.000
ENST00000642557.1	446	204.982	1.066614	6.000
ENST00000561886.2	509	263.052	0.000000	0.000
ENST00000444870.7	547	299.190	0.000000	0.000
ENST00000452264.1	447	205.879	0.000000	0.000
ENST00000378251.3	4303	4052.005	9.094464	1011.290
ENST00000378230.8	6431	6180.005	4.777353	810.223
ENST00000438539.5	683	432.554	5.240465	62.207
ENST00000461667.1	926	675.019	0.109543	2.029
ENST00000443466.1	430	190.682	0.550605	2.881
ENST00000428079.5	918	667.020	0.000000	0.000
ENST00000378223.3	1121	870.005	0.108900	2.600
ENST00000625756.2	649	398.903	0.768537	8.413
ENST00000338895.7	3105	2854.005	0.000000	0.000
ENST00000378209.7	3028	2777.005	1.850954	141.059
ENST00000341385.4	572	323.363	0.000000	0.000
ENST00000361605.4	1645	1394.005	13.101707	501.211
ENST00000378191.5	12102	11837.005	0.000000	0.000
ENST00000378190.7	2383	2132.005	0.000000	0.000
ENST00000378156.9	4955	4704.005	0.611171	78.897
ENST00000622020.4	3004	2753.005	0.000000	0.000
ENST00000655548.1	615	365.389	0.000000	0.000
ENST00000378111.6	762	511.184	0.000000	0.000
ENST00000378097.6	4302	4051.005	0.092563	10.290
ENST00000666163.1	3878	3627.005	6.200767	617.195
ENST00000671676.1	4084	3833.005	0.000000	0.000
ENST00000658883.1	635	385.078	0.094633	1.000
ENST00000445501.6	557	308.821	0.000000	0.000
ENST00000668706.1	599	349.687	0.450084	4.319
ENST00000653262.1	3835	3584.005	0.000000	0.000
ENST00000389632.9	615	365.389	0.638172	6.399
ENST00000341524.6	3853	3602.005	0.064001	6.326
ENST00000462676.3	997	746.006	0.108939	2.230
ENST00000428161.6	2134	1883.005	1.280913	66.191
ENST00000352527.6	4001	3750.005	9.386392	965.960
ENST00000663169.1	719	468.343	0.000000	0.000
ENST00000656198.1	736	485.269	0.000000	0.000
ENST00000602612.5	2396	2145.005	0.419088	24.670
ENST00000666299.1	1552	1301.005	0.000000	0.000
ENST00000652845.1	932	681.017	0.000000	0.000
ENST00000655703.1	394	159.659	0.000000	0.000
ENST00000669250.1	3883	3632.005	0.000000	0.000
ENST00000164247.5	4273	4022.005	0.000000	0.000
ENST00000668559.1	2209	1958.005	0.000000	0.000
ENST00000378092.6	1498	1247.005	0.000000	0.000
ENST00000472700.7	720	469.338	0.000000	0.000
ENST00000378083.7	4142	3891.005	0.000000	0.000
ENST00000662147.1	496	250.824	0.000000	0.000
ENST00000458166.6	1336	1085.005	0.000000	0.000
ENST00000662363.1	2958	2707.005	0.093514	6.947
ENST00000262450.8	9850	9599.005	0.000000	0.000
ENST00000475121.1	558	309.789	0.000000	0.000
ENST00000234875.9	2061	1810.005	43.389789	2155.241
ENST00000497965.5	786	535.127	36.546541	536.700
ENST00000471204.5	524	277.226	142.499350	1084.115
ENST00000465387.5	508	262.110	3.026953	21.773
ENST00000462296.5	600	350.668	0.000000	0.000
ENST00000465335.1	806	555.091	0.000000	0.000
ENST00000377939.5	3981	3730.005	0.238528	24.416
ENST00000343813.10	4795	4544.005	9.019631	1124.750
ENST00000377898.4	710	459.397	0.000000	0.000
ENST00000377893.3	4198	3947.005	0.581627	63.000
ENST00000608083.5	1403	1152.005	13.433218	424.681
ENST00000377842.7	1813	1562.005	0.742881	31.844
ENST00000377845.7	1432	1181.005	0.000000	0.000
ENST00000377855.6	1614	1363.005	0.071843	2.687
ENST00000545482.5	1804	1553.005	3.256481	138.787
ENST00000361521.8	2429	2178.005	0.000000	0.000
ENST00000473466.2	868	617.037	0.000000	0.000
ENST00000377837.5	1222	949.005	0.038398	1.000
ENST00000377836.8	507	261.167	0.000000	0.000
ENST00000377834.8	4262	4011.005	0.036339	4.000
ENST00000487437.5	968	717.012	0.000000	0.000
ENST00000489730.1	730	479.292	0.000000	0.000
ENST00000645284.1	3543	3292.005	0.000000	0.000
ENST00000636330.1	4731	4480.005	0.000000	0.000
ENST00000418286.1	641	391.007	0.000000	0.000
ENST00000632803.1	455	213.082	0.000000	0.000
ENST00000632593.1	506	260.227	0.000000	0.000
ENST00000416731.5	1338	1087.005	0.000000	0.000
ENST00000461727.6	1339	1088.005	0.000000	0.000
ENST00000475228.6	813	562.080	0.000000	0.000
ENST00000478323.1	270	68.461	0.000000	0.000
ENST00000633239.1	1494	1243.005	0.000000	0.000
ENST00000475479.2	360	132.054	0.000000	0.000
ENST00000636644.1	544	296.318	0.000000	0.000
ENST00000434576.2	747	496.231	0.000000	0.000
ENST00000477679.2	879	628.032	0.000000	0.000
ENST00000647810.1	1770	1519.005	0.000000	0.000
ENST00000377782.7	1632	1381.005	0.000000	0.000
ENST00000356876.7	1625	1374.005	0.000000	0.000
ENST00000351959.9	1441	1190.005	0.000000	0.000
ENST00000351748.7	705	454.423	0.000000	0.000
ENST00000348333.7	1119	868.005	0.000000	0.000
ENST00000481401.5	764	513.180	0.000000	0.000
ENST00000535355.5	4725	4474.005	0.000000	0.000
ENST00000400913.5	4698	4447.005	0.000000	0.000
ENST00000340850.9	4715	4464.005	0.000000	0.000
ENST00000537245.5	4794	4543.005	0.000000	0.000
ENST00000377748.5	5221	4970.005	0.000000	0.000
ENST00000673471.1	4375	4124.005	0.000000	0.000
ENST00000377725.5	3475	3224.005	0.000000	0.000
ENST00000377728.7	3613	3362.005	0.000000	0.000
ENST00000377732.5	3753	3502.005	0.000000	0.000
ENST00000400915.7	3697	3446.005	0.000000	0.000
ENST00000377740.4	3550	3299.005	0.000000	0.000
ENST00000377705.6	6627	6376.005	2.549048	446.021
ENST00000333172.11	2764	2513.005	0.000000	0.000
ENST00000351136.7	1871	1620.005	0.000000	0.000
ENST00000411823.5	1811	1560.005	0.000000	0.000
ENST00000415267.1	740	489.255	0.000000	0.000
ENST00000377674.9	2347	2096.005	4.508912	259.354
ENST00000319084.9	1050	799.005	0.173158	3.797
ENST00000435905.5	1001	750.005	2.143665	44.121
ENST00000488936.1	784	533.130	2.056486	30.088
ENST00000377658.8	4487	4236.005	14.690559	1707.746
ENST00000377663.3	6445	6194.005	0.895710	152.254
ENST00000467612.5	1056	805.005	0.000000	0.000
ENST00000610898.1	1945	1694.005	0.000000	0.000
ENST00000496707.5	824	573.068	0.000000	0.000
ENST00000463043.1	667	416.697	0.000000	0.000
ENST00000377648.5	3632	3381.005	5.291845	491.000
ENST00000054650.8	1366	1115.005	9.393852	287.441
ENST00000307896.10	1046	795.005	1.794067	39.141
ENST00000377627.7	2053	1802.005	0.271757	13.439
ENST00000472925.1	983	732.008	0.848737	17.050
ENST00000451196.5	1357	1106.005	0.000000	0.000
ENST00000377577.10	3201	2950.005	15.229277	1232.908
ENST00000294401.11	2210	1959.005	3.173139	170.590
ENST00000426784.1	975	724.010	0.362626	7.205
ENST00000303635.12	8314	8063.005	0.234189	51.819
ENST00000473578.5	567	318.514	50.000999	437.054
ENST00000557126.5	486	241.491	0.431581	2.860
ENST00000467404.6	546	298.233	0.000000	0.000
ENST00000495233.5	3247	2983.005	0.000000	0.000
ENST00000490905.5	2053	1789.005	0.000000	0.000
ENST00000476864.1	714	463.373	0.000000	0.000
ENST00000054666.11	2178	1927.005	100.603762	5320.172
ENST00000470357.1	954	703.014	10.866702	209.648
ENST00000377541.5	1524	1273.005	0.508899	17.778
ENST00000613533.4	6318	6067.005	0.000000	0.000
ENST00000614998.4	6261	6010.005	1.124909	185.533
ENST00000377532.7	6279	6028.005	1.523454	252.018
ENST00000361923.2	6203	5952.005	0.720405	117.671
ENST00000377516.6	1601	1350.005	0.032903	1.219
ENST00000361696.9	559	310.759	0.000000	0.000
ENST00000054668.5	420	181.875	0.156481	0.781
ENST00000615230.4	5970	5719.005	2.280631	357.935
ENST00000377507.7	1923	1672.005	2.606413	119.594
ENST00000474475.1	445	204.085	0.224283	1.256
ENST00000493373.5	624	374.230	87.468956	898.299
ENST00000493678.5	1088	837.005	37.294621	856.649
ENST00000377493.9	795	544.107	0.315634	4.713
ENST00000338639.10	1127	876.005	47.460109	1140.943
ENST00000377491.5	977	726.010	0.000000	0.000
ENST00000377488.5	783	532.132	0.000000	0.000
ENST00000469225.1	711	460.392	0.294532	3.721
ENST00000474874.5	479	235.006	0.000000	0.000
ENST00000377482.10	3097	2846.005	0.422522	33.000
ENST00000467067.1	2097	1846.005	0.000000	0.000
ENST00000469499.5	995	744.007	0.000000	0.000
ENST00000471889.5	2784	2533.005	0.000000	0.000
ENST00000289877.8	2401	2150.005	0.016949	1.000
ENST00000337907.7	8026	7775.005	0.521904	111.358
ENST00000400908.7	8009	7758.005	0.456787	97.251
ENST00000377464.5	6733	6482.005	14.763278	2626.157
ENST00000400907.6	2973	2722.005	0.000000	0.000
ENST00000476556.5	4598	4347.005	3.549042	423.379
ENST00000505225.1	533	285.788	0.000000	0.000
ENST00000656437.1	3574	3323.005	0.228505	20.838
ENST00000488215.5	962	711.012	0.000000	0.000
ENST00000464972.5	743	492.245	0.000000	0.000
ENST00000659924.1	2990	2739.005	0.111237	8.361
ENST00000514428.1	273	70.270	0.000000	0.000
ENST00000468247.1	414	176.641	1.672746	8.109
ENST00000234590.10	1781	1530.005	1204.135931	50558.821
ENST00000647408.1	1782	1531.005	0.531703	22.340
ENST00000497492.1	647	396.927	0.444660	4.844
ENST00000646660.1	581	332.108	0.000000	0.000
ENST00000646906.1	548	300.149	0.664655	5.475
ENST00000646156.1	622	372.265	0.396261	4.048
ENST00000643438.1	569	320.450	0.000000	0.000
ENST00000489867.2	637	387.052	0.230495	2.448
ENST00000549778.5	582	333.083	0.000000	0.000
ENST00000377443.7	1334	1083.005	0.000000	0.000
ENST00000480186.7	1493	1242.005	0.000000	0.000
ENST00000377436.6	942	691.016	0.000000	0.000
ENST00000377442.3	747	496.231	0.000000	0.000
ENST00000400906.1	1539	1288.005	0.000000	0.000
ENST00000377424.9	4085	3834.005	0.796611	83.816
ENST00000377414.7	2344	2093.005	0.020819	1.196
ENST00000484798.5	684	433.548	0.000000	0.000
ENST00000474145.5	846	595.049	0.000000	0.000
ENST00000479813.5	758	507.192	0.000000	0.000
ENST00000486632.5	889	638.029	0.000000	0.000
ENST00000487835.5	755	504.200	0.000000	0.000
ENST00000464985.5	676	425.613	0.000000	0.000
ENST00000473209.1	455	213.082	0.000000	0.000
ENST00000377411.5	5197	4946.005	11.363808	1542.436
ENST00000465853.1	198	31.286	10.494508	9.010
ENST00000377403.6	9146	8895.005	21.027090	5132.796
ENST00000602477.1	5590	5339.005	16.948198	2483.204
ENST00000328089.11	3106	2855.005	21.281735	1667.410
ENST00000450402.1	822	571.070	0.000000	0.000
ENST00000357898.3	1439	1188.005	5.888032	191.963
ENST00000377399.2	1007	756.005	9.911212	205.627
ENST00000302692.7	3865	3614.005	3.307170	328.000
ENST00000340381.11	3815	3564.005	0.344914	33.735
ENST00000340305.9	3851	3600.005	0.326590	32.265
ENST00000416541.5	3447	3196.005	0.000000	0.000
ENST00000377346.9	5412	5161.005	5.903749	836.163
ENST00000536656.5	5483	5232.005	0.000000	0.000
ENST00000628140.2	5483	5232.005	0.000000	0.000
ENST00000543390.2	3503	3252.005	0.000000	0.000
ENST00000361110.6	3508	3257.005	0.277881	24.837
ENST00000377298.9	4760	4509.005	0.294555	36.448
ENST00000435891.5	3829	3578.005	14.389342	1412.897
ENST00000361311.4	4647	4396.005	10.522166	1269.381
ENST00000377263.6	3006	2755.005	0.650499	49.181
ENST00000400904.7	1206	955.005	5.067876	132.819
ENST00000377258.5	852	601.046	0.000000	0.000
